HPC_index,name,metal_smiles,organ_smiles,topo,LCD,PLD,VF,GSA,VSA,C2H4_100,C2H6_100
8774,hMOF-6004448,[V],"['O=C([O-])c1ccc(-c2nnc(-c3[c]cc(C(=O)[O-])c(Br)[c]3)nn2)c(Br)c1', 'O=C([O-])C=CC(Br)=CC(=O)[O-]']",rna,7.54177,6.85897,0.716058,1494.934466,1806.191082,65.60511598,7.341629461
8775,hMOF-6004449,[V],"['Cc1cc(-c2nnc(-c3c(C)cc(C(=O)[O-])c(C)c3C)nn2)c(C)c(C)c1C(=O)[O-]', 'Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1']",rna,12.56166,11.86487,0.693883,2822.47284,1674.133061,23.06425214,0.909071676
8776,hMOF-6004453,[V],"['Nc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3N)nn2)ccc1C(=O)[O-]', 'NC(=CC(=O)[O-])C(N)=CC(=O)[O-]']",rna,7.77734,6.75151,0.643836,2240.440287,1791.337486,49.12837892,4.441814825
8777,hMOF-6004456,[V],"['O=C([O-])C=CC=C(C(=O)[O-])c1ccccc1', 'O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1']",rna,7.77724,6.74618,0.529774,1880.389248,1540.322063,31.57937134,2.219251744
8778,hMOF-6004457,[V],"['O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1', 'O=C([O-])C=C(C=C(C(=O)[O-])c1ccccc1)c1ccccc1']",rna,7.31874,6.24469,0.422766,1355.083453,1236.026919,28.14636757,1.973236677
8779,hMOF-6004458,[V],"['[O]c1c(C(=O)[O-])[c]cc(-c2nnc(-c3ccc(C(=O)[O-])c(O)c3O)nn2)c1O', 'O=C([O-])C=C(O)C(O)=C(O)C(=O)[O-]']",rna,7.64414,7.09803,0.672779,2005.881164,1770.321875,62.02757337,6.322026336
8780,hMOF-6004459,[V],"['N#Cc1c(C(=O)[O-])ccc(-c2nnc(-c3ccc(C(=O)[O-])c(C#N)c3C#N)nn2)c1C#N', 'N#CC(=CC(=O)[O-])C(C#N)=C(C#N)C(=O)[O-]']",rna,7.5616,7.01991,0.703793,1857.186304,1745.91623,85.21617869,9.579442149
8781,hMOF-6004461,[V],"['COc1[c]c(C(=O)[O-])c([O])cc1-c1nnc(-c2ccc(C(=O)[O-])cc2[O])nn1', 'COC(=O)C(OC)=C([O])C(=CC(=O)[O-])OC']",rna,7.64133,6.65615,0.617255,1664.781202,1636.476745,84.51579382,9.499750441
8782,hMOF-6004464,[V],"['O=C([O-])C=CC=C(F)C(=O)[O-]', 'O=C([O-])c1cc(F)c(-c2nnc(-c3cc(F)c(C(=O)[O-])c(F)c3)nn2)c(F)c1']",rna,5.64238,4.59463,0.562194,2533.227193,2194.810691,19.56303508,0.90649611
8783,hMOF-6004465,[V],"['O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])c(F)c3)nn2)cc1', 'O=C([O-])C=CC(F)=C(F)C(=O)[O-]']",rna,8.10643,7.27958,0.676614,2280.245212,1833.838671,44.67057574,3.858621937
8784,hMOF-6004466,[V],"['O=C([O-])C=CC(Cl)=CC(=O)[O-]', 'O=C([O-])c1[c]cc(-c2nnc(-c3ccc(C(=O)[O-])cc3Cl)nn2)c[c]1']",rna,8.10596,7.27875,0.698632,2042.993009,1805.360702,64.19219981,6.589005311
8785,hMOF-6004467,[V],"['CC(C=CC(=O)[O-])=CC(=O)[O-]', 'Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])c(C)c2C)nn1']",rna,7.45281,6.81559,0.664979,2296.916412,1803.28198,62.87341877,6.052757841
8786,hMOF-6004468,[V],"['CCc1cc(-c2nnc(-c3cc(CC)c(C(=O)[O-])c(CC)c3)nn2)c(CC)cc1C(=O)[O-]', '[CH2]C(C(=O)[O-])=C(C=CC(=O)[O-])CC']",rna,4.92366,3.86865,0.418234,887.478609,856.991712,31.75165128,1.91178727
8787,hMOF-6004469,[V],"['CCc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(CC)cc1C(=O)[O-]', '[CH2]C(C(=O)[O-])=C(C=CC(=O)[O-])CC']",rna,7.86809,6.98502,0.642209,2029.637978,1730.914964,81.24458793,8.979533479
8788,hMOF-6004472,[V],"['O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(O)c3O)nn2)cc1', 'O=C([O-])C=CC=CC(=O)[O-]']",rna,7.39675,6.25738,0.643253,2544.630944,2017.932197,48.33548317,4.124843045
8789,hMOF-6004473,[V],"['[O]c1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(O)[c]c1C(=O)[O-]', 'O=C([O-])C=C(O)C(O)=C(O)C(=O)[O-]']",rna,7.2771,6.25738,0.65005,2247.175305,1964.160266,65.76043216,6.069631703
8790,hMOF-6004474,[V],"['O=C([O-])C(O)=CC(O)=C(O)C(=O)[O-]', '[O]c1cc(-c2nnc(-c3c(O)cc(C(=O)[O-])c(O)c3O)nn2)c[c]c1C(=O)[O-]']",rna,7.5022,7.20928,0.678341,2059.211365,1795.368413,63.67808511,6.567909137
8791,hMOF-6004481,[V],"['O=C([O-])c1ccc(-c2nnc(-c3c(F)cc(C(=O)[O-])c(F)c3F)nn2)c(F)c1F', 'O=C([O-])C(=O)[O-]']",rna,4.11102,3.01256,0.478426,276.327205,360.529408,15.7492114,0.585646706
8792,hMOF-6004482,[V],"['O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)nn2)cc1', 'O=C([O-])C(=O)[O-]']",rna,3.80303,2.85751,0.283734,172.770879,217.910027,4.071870734,0.01866148
8793,hMOF-6004485,[V],"['O=C([O-])c1[c][c]c(-c2nnc(-c3ccc(C(=O)[O-])cc3Br)nn2)[c][c]1', 'O=C([O-])C(=O)[O-]']",rna,3.86881,3.08718,0.526437,95.57588,184.774027,12.11820913,0.362213958
8794,hMOF-6004490,[V],"['Cc1cc(-c2nnc(-c3cc(C)c(C(=O)[O-])cc3C)nn2)c(C)cc1C(=O)[O-]', 'Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2cc(C)c(C(=O)[O-])c(C)c2)nn1']",rna,12.66553,11.88044,0.715009,2970.516188,1761.993929,28.63941013,1.604702152
8795,hMOF-6004491,[V],"['O=C([O-])C(=O)[O-]', 'Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C)c3C)nn2)c(C)cc1C(=O)[O-]']",rna,3.968,2.91407,0.403917,54.886283,67.776765,9.416083748,0.140727286
8796,hMOF-6004494,[V],"['CCCc1c(C(=O)[O-])ccc(-c2nnc(-c3ccc(C(=O)[O-])c(CCC)c3CCC)nn2)c1CCC', 'O=C([O-])C(=O)[O-]']",rna,3.81228,2.51082,0.225298,0,0,0,0
8797,hMOF-6004497,[V],"['Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])c(N)c2N)nn1', 'O=C([O-])C(=O)[O-]']",rna,4.04875,3.13594,0.42882,135.295864,163.982049,10.14141607,0.198391938
8798,hMOF-6004500,[V],"['Nc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)ccc1C(=O)[O-]', 'Nc1c(N)c(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(N)c(N)c1C(=O)[O-]']",rna,12.55983,11.91418,0.719509,3156.770664,1822.874727,21.79788473,0.928776568
8799,hMOF-6004510,[V],"['O=C([O-])c1ccc(-c2nnc(-c3cc(O)c(C(=O)[O-])c(O)c3O)nn2)cc1O', 'O=C([O-])C(=O)[O-]']",rna,4.00978,2.86376,0.443552,274.152856,343.005562,15.24251785,0.530251703
8800,hMOF-6004511,[V],"['O=C([O-])C(=O)[O-]', 'N#Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1']",rna,4.09341,3.13594,0.475008,337.385123,394.967756,18.3809142,0.64065187
8801,hMOF-6004519,[V],"['N=Nc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(N=N)c3N=N)nn2)ccc1C(=O)[O-]', 'O=C([O-])C(=O)[O-]']",rna,3.96893,2.86376,0.385125,184.350509,238.276034,14.67519389,0.538917275
8802,hMOF-6004524,[V],"['O=C([O-])c1c[c]c2c(F)c(C(=O)[O-])c(F)[c]c2c1', 'O=C([O-])c1ccc(C2=N[N]C(c3c(F)cc(C(=O)[O-])c(F)c3F)=N[N]2)c(F)c1F']",rna,9.72781,8.84667,0.727217,2034.203658,1685.604769,66.92546953,6.324667285
8803,hMOF-6004525,[V],"['O=C([O-])c1c[c]c2c(F)c(C(=O)[O-])c(F)[c]c2c1', 'O=C([O-])c1c(F)cc(C2=N[N]C(c3cc(F)c(C(=O)[O-])c(F)c3F)=N[N]2)c(F)c1F']",rna,9.78372,8.84667,0.728959,1986.102578,1682.198709,68.08090722,6.717354426
8804,hMOF-6004529,[V],"['O=C([O-])c1[c]cc(C2=N[N]C(c3c[c]c(C(=O)[O-])[c]c3Br)=N[N]2)c[c]1', 'O=C([O-])c1[c]cc2cc(C(=O)[O-])ccc2[c]1']",rna,9.76009,8.69397,0.773716,1325.761278,1650.861284,75.19867539,8.53641451
8805,hMOF-6004530,[V],"['Cc1cc(C(=O)[O-])ccc1C1=N[N]C(c2ccc(C(=O)[O-])cc2C)=N[N]1', 'Cc1c(C(=O)[O-])ccc2cc(C(=O)[O-])ccc12']",rna,9.35041,8.39369,0.663758,2620.364703,1880.271771,41.22043531,2.760649584
8806,hMOF-6004531,[V],"['Cc1c(C(=O)[O-])ccc(C2=N[N]C(c3ccc(C(=O)[O-])cc3)=N[N]2)c1C', 'Cc1c(C(=O)[O-])ccc2cc(C(=O)[O-])ccc12']",rna,9.37812,8.82686,0.714922,2288.763006,1658.739999,72.65372252,7.078952731
8807,hMOF-6004532,[V],"['Cc1c(C(=O)[O-])ccc2cc(C(=O)[O-])ccc12', 'Cc1cc(C2=N[N]C(c3ccc(C(=O)[O-])c(C)c3C)=N[N]2)c(C)cc1C(=O)[O-]']",rna,9.40306,8.67599,0.715222,2161.952167,1628.709854,87.98087636,9.356057249
8808,hMOF-6004533,[V],"['CCc1c(C(=O)[O-])cc(CC)c2c(CC)c(C(=O)[O-])ccc12', 'O=C([O-])c1ccc(C2=N[N]C(c3ccc(C(=O)[O-])cc3)=N[N]2)cc1']",rna,9.17114,8.34582,0.618839,2074.178252,1626.029317,51.9570794,3.087328731
8809,hMOF-6004536,[V],"['O=C([O-])C1=CC2C3C4C([C]C(C(=O)[O-])=C(c5ccccc5)C24c2ccccc2)C3(C2=CC=C[CH]C2)[CH]1', 'O=C([O-])c1ccc2cc(C(=O)[O-])ccc2c1']",rna,8.03373,2.52511,0.455897,1010.809199,1080.092089,80.51766453,9.091463326
8810,hMOF-6004539,[V],"['[O]c1cc(C2=N[N]C(c3cc(O)c(C(=O)[O-])c(O)c3O)=N[N]2)c(O)[c]c1C(=O)[O-]', 'O=C([O-])c1ccc2c(O)c(C(=O)[O-])ccc2c1']",rna,9.44661,8.70911,0.71776,2096.815047,1669.188626,78.46114308,7.93412766
8811,hMOF-6004540,[V],"['N#Cc1cc2c(C#N)c(C(=O)[O-])cc(C#N)c2c(C#N)c1C(=O)[O-]', 'N#Cc1cc(C2=N[N]C(c3cc(C#N)c(C(=O)[O-])cc3C#N)=N[N]2)c(C#N)cc1C(=O)[O-]']",rna,8.86114,8.08034,0.638217,2030.99318,1837.455466,59.1819145,4.534815439
8812,hMOF-6004541,[V],"['N#Cc1cc(C(=O)[O-])cc2ccc(C(=O)[O-])c(C#N)c12', 'N#Cc1cc(C2=N[N]C(c3ccc(C(=O)[O-])cc3C#N)=N[N]2)c(C#N)cc1C(=O)[O-]']",rna,9.14995,8.34567,0.65961,2308.025293,1907.679025,57.18545616,4.316794673
8813,hMOF-6004545,[V],"['N=Nc1cc(C(=O)[O-])c(N=N)c(N=N)c1C1=N[N]C(c2ccc(C(=O)[O-])c(N=N)c2N=N)=N[N]1', 'N=Nc1c(C(=O)[O-])cc2c(N=N)cc(C(=O)[O-])cc2c1N=N']",rna,8.90048,7.81835,0.600629,1864.892462,1733.872768,57.72984781,4.327464422
8814,hMOF-6004549,[V],"['O=C([O-])c1ccc(C(=O)[O-])c2c(F)c(F)ccc12', 'O=C([O-])c1cc(F)c(C2=N[N]C(c3cc(F)c(C(=O)[O-])c(F)c3F)=N[N]2)c(F)c1']",rna,7.59294,6.67638,0.605993,1804.764308,1763.041367,47.97805592,3.643070213
8815,hMOF-6004551,[V],"['N#Cc1c(C#N)c(C(=O)[O-])c2ccccc2c1C(=O)[O-]', 'N#Cc1cc(C2=N[N]C(c3cc(C#N)c(C(=O)[O-])cc3C#N)=N[N]2)ccc1C(=O)[O-]']",rna,7.4479,6.31884,0.578241,1716.696018,1675.130415,59.89798708,4.86155512
8816,hMOF-6004556,[V],"['O=C([O-])c1cc(Cl)c(-c2nnc(-c3cc(Cl)c(C(=O)[O-])cc3Cl)nn2)cc1Cl', 'O=C([O-])c1[c]cc(-c2nnc(-c3[c]cc(C(=O)[O-])c(Cl)[c]3)nn2)c(Cl)[c]1']",rna,14.71176,14.49322,0.797011,1961.174376,1491.57041,64.08899782,6.355098614
8817,hMOF-6004558,[V],"['O=C([O-])c1[c]cc(-c2nnc(-c3c[c]c(C(=O)[O-])c(Cl)c3Cl)nn2)cc1', 'O=C([O-])c1c2[c]ccc(Cl)c2c(C(=O)[O-])c2cc(Cl)c(Cl)cc12']",rna,6.83763,5.2856,0.551079,1107.413119,1353.784333,63.48909665,4.679515307
8818,hMOF-6004561,[V],"['O=C([O-])c1c2[c]cccc2c(C(=O)[O-])c2c[c]ccc12', 'O=C([O-])c1[c]c(Br)c(-c2nnc(-c3cc(Br)c(C(=O)[O-])[c]c3Br)nn2)c(Br)c1']",rna,4.51295,3.65165,0.550841,765.492743,1270.606335,55.53606104,3.547392633
8819,hMOF-6004562,[V],"['O=C([O-])c1ccc(-c2nnc(-c3[c]cc(C(=O)[O-])c(Br)c3)nn2)cc1', 'O=C([O-])c1c2ccc(Br)c(Br)c2c(C(=O)[O-])c2c(Br)cc(Br)c(Br)c12']",rna,5.99464,5.28296,0.574975,1018.188736,1591.230295,53.11520379,4.205563526
8820,hMOF-6004564,[V],"['Cc1ccc2c(C(=O)[O-])c3c(C)c(C)c(C)cc3c(C(=O)[O-])c2c1', 'Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C)c3C)nn2)c(C)cc1C(=O)[O-]']",rna,6.54596,5.4891,0.510744,1192.314979,1218.028174,64.40287676,4.913870003
8821,hMOF-6004566,[V],"['Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])c(C)c2C)nn1', 'Cc1ccc2c(C(=O)[O-])c3ccccc3c(C(=O)[O-])c2c1']",rna,7.30173,6.13215,0.56184,1596.876582,1521.118589,73.42458659,5.888637423
8822,hMOF-6004567,[V],"['CCc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(CC)cc1C(=O)[O-]', 'CCc1cc(CC)c2c(C(=O)[O-])c3cc(CC)cc(CC)c3c(C(=O)[O-])c2c1']",rna,7.08,5.59499,0.523382,936.522067,1021.418842,70.34218226,5.562192774
8823,hMOF-6004568,[V],"['Nc1cc(N)c2c(C(=O)[O-])c3ccc(N)c(N)c3c(C(=O)[O-])c2c1', 'Nc1cc(-c2nnc(-c3cc(N)c(C(=O)[O-])c(N)c3N)nn2)ccc1C(=O)[O-]']",rna,7.32202,6.12982,0.539769,1357.539011,1400.012898,58.18414434,4.101195218
8824,hMOF-6004574,[V],"['O=C([O-])c1c2ccccc2c(C(=O)[O-])c2cc(-c3ccccc3)c(C3=CC[CH]C=C3)cc12', 'O=C([O-])c1c[c]c(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1']",rna,5.95376,4.62066,0.423647,942.030269,1008.667352,51.67654785,3.505160286
8825,hMOF-6004577,[V],"['O=C([O-])c1ccc(-c2nnc(-c3cc(O)c(C(=O)[O-])cc3O)nn2)cc1O', 'O=C([O-])c1c2ccc(O)c(O)c2c(C(=O)[O-])c2c(O)ccc(O)c12']",rna,7.32425,6.13215,0.58372,1598.285522,1632.327005,64.95203475,5.150722736
8826,hMOF-6004579,[V],"['O=C([O-])c1c2c(O)cc(O)c(O)c2c(C(=O)[O-])c2c(O)c(O)c(O)c(O)c12', 'O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(O)c3O)nn2)c(O)c1O']",rna,6.5152,5.81736,0.541607,1313.11771,1444.444525,59.94546422,4.448371759
8827,hMOF-6004584,[V],"['COc1cc(C(=O)[O-])ccc1-c1nnc(-c2cc(OC)c(C(=O)[O-])c(OC)c2)nn1', 'COc1cc(-c2nnc(-c3c[c]c(C(=O)[O-])c([O])c3)nn2)c([O])cc1C(=O)[O-]']",rna,15.61446,14.17339,0.746567,2172.478443,1453.995134,50.87671159,4.506389902
8828,hMOF-6004589,[V],"['O=C([O-])c1ccc2ccc3c(C(=O)[O-])c(Cl)ccc3c2c1', 'O=C([O-])c1[c]cc(-c2nnc(-c3ccc(C(=O)[O-])c(Cl)c3)nn2)c(Cl)[c]1']",rna,9.22458,8.69554,0.68205,2313.172557,2019.39311,58.70402777,4.728854083
8829,hMOF-6004591,[V],"['O=C([O-])c1[c]cc(-c2nnc(-c3ccc(C(=O)[O-])cc3Br)nn2)c[c]1', 'O=C([O-])c1cc(Br)c2ccc3c(C(=O)[O-])c(Br)c(Br)cc3c2c1']",rna,7.63072,7.20345,0.600499,1343.211378,1721.784543,50.50217963,4.442915082
8830,hMOF-6004594,[V],['Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C)c3C)nn2)c(C)cc1C(=O)[O-]'],rna,14.5377,14.17058,0.758312,2451.057932,1477.21155,60.70286416,5.607749579
8831,hMOF-6004597,[V],"['O=C([O-])c1cc(F)c(-c2nnc(-c3cc(F)c(C(=O)[O-])c(F)c3F)nn2)cc1F', 'O=C([O-])c1cc2cc(F)c3c(F)c(C(=O)[O-])c(F)c4cc(F)c(c1)c2c43']",rna,9.45034,8.92027,0.691343,2689.143888,2139.095407,49.25410644,3.382089026
8832,hMOF-6004601,[V],"['O=C([O-])c1cc2cc(Br)c3c(Br)c(C(=O)[O-])c(Br)c4cc(Br)c(c1)c2c43', 'O=C([O-])c1c[c]c(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)[c]c1']",rna,9.5874,9.0542,0.692199,1880.768058,2011.33871,45.68618316,2.98871288
8833,hMOF-6004606,[V],"['CCCOc1cc2cc(C(=O)[O-])cc3c(OCCC)cc4cc(C(=O)[O-])cc1c4c23', 'CCCOc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(OCCC)cc1C(=O)[O-]']",rna,7.03491,5.13421,0.575781,2055.417669,1762.282647,85.21393311,8.89392702
8834,hMOF-6004607,[V],"['O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1', 'O=C([O-])c1ccc2ccc3c4cc(C(=O)[O-])ccc4ccc3c2c1']",rna,8.73415,8.07992,0.655881,2972.335711,2121.502147,56.4011325,3.757347039
8835,hMOF-6004608,[V],"['O=C([O-])c1cc2c(ccc3c2cc(F)c2cc(F)c(C(=O)[O-])c(F)c23)cc1F', 'O=C([O-])c1ccc(-c2nnc(-c3c(F)cc(C(=O)[O-])c(F)c3F)nn2)c(F)c1']",rna,8.05643,7.3534,0.636931,2442.326763,2069.702972,52.34814209,3.58649143
8836,hMOF-6004609,[V],"['O=C([O-])c1cc2c(cc1F)c(F)cc1c3c(F)c(C(=O)[O-])cc(F)c3cc(F)c21', 'O=C([O-])c1cc(F)c(-c2nnc(-c3cc(F)c(C(=O)[O-])c(F)c3F)nn2)c(F)c1']",rna,8.08271,7.3973,0.641113,2381.023966,2097.327896,56.77078013,4.1033334
8837,hMOF-6004611,[V],"['O=C([O-])c1[c]c2c(ccc3c2[c]c(Cl)c2ccc(C(=O)[O-])c(Cl)c23)c(Cl)c1', 'O=C([O-])c1[c]cc(-c2nnc(-c3ccc(C(=O)[O-])cc3Cl)nn2)c[c]1']",rna,8.42964,7.65226,0.714411,2551.678502,2225.305974,69.52789089,5.42466037
8838,hMOF-6004612,[V],"['O=C([O-])c1cc(Cl)c2cc(Cl)c3c([c]cc4ccc(C(=O)[O-])cc43)c2c1', 'O=C([O-])c1ccc(-c2nnc(-c3cc(Cl)c(C(=O)[O-])cc3Cl)nn2)c(Cl)c1']",rna,7.56785,7.03589,0.666407,2321.971053,2103.037586,85.2136246,6.755659212
8839,hMOF-6004613,[V],"['O=C([O-])c1[c]c2c(cc1)ccc1c3[c]c(C(=O)[O-])ccc3c(Cl)[c]c21', 'O=C([O-])c1[c]cc(-c2nnc(-c3ccc(C(=O)[O-])c(Cl)c3)nn2)c(Cl)[c]1']",rna,8.73415,8.07992,0.679849,2035.384184,1973.711881,67.27306137,5.080612353
8840,hMOF-6004614,[V],"['O=C([O-])c1[c]c2c(ccc3c4[c]c(C(=O)[O-])c(Cl)c(Cl)c4ccc23)cc1Cl', 'O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3Cl)nn2)cc1']",rna,7.22456,6.5492,0.644861,2328.629802,2109.068497,63.56395213,4.348567725
8841,hMOF-6004617,[V],"['O=C([O-])c1ccc2cc(Br)c3c([c]c(Br)c4ccc(C(=O)[O-])cc43)c2c1', 'O=C([O-])c1[c][c]c(-c2nnc(-c3ccc(C(=O)[O-])c(Br)c3Br)nn2)[c]c1']",rna,8.73415,8.07992,0.673281,1493.435851,1941.464011,59.35844876,4.548091259
8842,hMOF-6004620,[V],"['O=C([O-])C1=CC=C(c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)[CH]C1', 'O=C([O-])c1cc(-c2ccccc2)c2cc(-c3c[c]ccc3)c3c4cc(C(=O)[O-])ccc4ccc3c2c1']",rna,6.68922,5.83435,0.529026,1800.473506,1539.604799,49.55882126,3.334704475
8843,hMOF-6004621,[V],"['O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1', 'O=C([O-])c1ccc2ccc3c4cc(C(=O)[O-])c(-c5ccccc5)cc4ccc3c2c1']",rna,8.23118,6.58633,0.58728,2485.709585,1949.865449,59.28101092,4.597923062
8844,hMOF-6004622,[V],"['[O]c1c(C(=O)[O-])[c]cc(-c2nnc(-c3c(O)c(O)c(C(=O)[O-])c(O)c3O)nn2)c1O', 'O=C([O-])c1ccc2c(O)c(O)c3c4cc(C(=O)[O-])cc(O)c4cc(O)c3c2c1']",rna,7.99284,7.03283,0.637265,2233.833581,1959.559905,58.79341766,3.997657223
8845,hMOF-6004623,[V],"['N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C#N)c3C#N)nn2)c(C#N)cc1C(=O)[O-]', 'N#Cc1c(C(=O)[O-])ccc2cc(C#N)c3c4cc(C(=O)[O-])ccc4ccc3c12']",rna,8.73415,8.07992,0.676743,2399.842898,2047.372325,83.09327287,6.84353435
8846,hMOF-6004624,[V],"['N#Cc1cc(-c2nnc(-c3cc(C#N)c(C(=O)[O-])cc3C#N)nn2)c(C#N)cc1C(=O)[O-]', 'N#Cc1cc2ccc3c(ccc4ccc(C(=O)[O-])c(C#N)c43)c2c(C#N)c1C(=O)[O-]']",rna,7.99941,7.29809,0.655423,2327.339152,2039.580873,74.71891744,6.214772587
8847,hMOF-6004625,[V],"['N#Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2C#N)nn1', 'N#Cc1cc2c3cc(C(=O)[O-])cc(C#N)c3c(C#N)c(C#N)c2c2cc(C(=O)[O-])ccc12']",rna,7.76142,6.93188,0.619899,2293.023855,1956.242046,69.38599538,5.523786128
8848,hMOF-6004627,[V],"['[CH2]Oc1c(OCC)c(C(=O)[O-])cc2c1ccc1c3cc(C(=O)[O-])ccc3c(OCC)c(O[CH2])c21', '[CH2]COc1cc(C(=O)[O-])cc(O)c1-c1nnc(-c2ccc(C(=O)[O-])c(OCC)c2)nn1']",rna,6.65484,5.37223,0.435357,974.241123,974.409868,44.14780503,2.917722923
8849,hMOF-6004632,[V],"['O=C([O-])c1ccc(-c2nnc(-c3cc(Cl)c(C(=O)[O-])c(Cl)c3Cl)nn2)cc1', 'O=C([O-])c1cc(Cl)c(-c2nnc(-c3ccc(C(=O)[O-])c(Cl)c3Cl)nn2)cc1Cl']",rna,12.00949,11.47013,0.736873,2691.538902,1858.023403,25.4373354,1.373468095
8850,hMOF-6004634,[V],"['O=C([O-])c1[c]cc(-c2nnc(-c3ccc(C(=O)[O-])cc3Br)nn2)cc1', 'O=C([O-])c1ccc(-c2nnc(-c3cc(Br)c(C(=O)[O-])c(Br)c3)nn2)cc1Br']",rna,12.73537,12.30361,0.735252,2312.806588,1837.638682,17.96269682,0.828985778
8851,hMOF-6004636,[V],"['O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(Br)c3)nn2)cc1Br', 'O=C([O-])c1[c]cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(Br)[c]1']",rna,14.7054,14.23536,0.785032,1921.077794,1526.40234,43.88746827,3.870178291
8852,hMOF-6004662,[V],"['N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3C#N)nn2)c(C#N)cc1C(=O)[O-]', 'N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C#N)c3C#N)nn2)c(C#N)cc1C(=O)[O-]']",rna,11.61449,11.14738,0.73129,3051.101688,1969.192054,37.14123016,2.450911169
8853,hMOF-6004695,[V],"['N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(C#N)cc1C(=O)[O-]', 'N#Cc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(C#N)c3C#N)nn2)ccc1C(=O)[O-]']",rna,14.87535,14.4932,0.777302,2466.525616,1508.054415,51.41156256,4.416234915
8854,hMOF-6004703,[V],"['COc1cc(-c2nnc(-c3c(OC)cc(C(=O)[O-])c(OC)c3OC)nn2)ccc1C(=O)[O-]', 'COc1cc(C(=O)[O-])ccc1-c1nnc(-c2cc(OC)c(C(=O)[O-])c(OC)c2OC)nn1']",rna,12.39916,11.51872,0.666492,2256.154176,1556.077174,28.88297976,1.800504792
8855,hMOF-6004707,[V],"['C[CH]Oc1cc(C(=O)[O-])c(OCC)cc1C1=NN=C(c2c(OCC)cc(C(=O)[O-])c(OCC)c2OCC)[N]N1', 'CCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1']",rna,9.2956,8.71898,0.638563,2449.985554,1729.864083,43.01751971,3.210681353
8856,hMOF-6004708,[V],"['CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2OCCC)nn1', 'CCCOc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1']",rna,11.37134,10.47637,0.66949,2678.317003,1727.086714,35.25467948,2.374786126
8857,hMOF-6004711,[V],"['O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(F)c3)nn2)cc1', 'O=C([O-])C#CC=C(F)C#CC(=O)[O-]']",rna,10.84906,9.86813,0.740277,2934.8421,1782.240009,28.31379581,1.394705313
8858,hMOF-6004712,[V],"['O=C([O-])C#CC=C(F)C#CC(=O)[O-]', 'O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])c(F)c3)nn2)cc1F']",rna,10.84906,9.86813,0.742379,2771.07193,1775.621214,29.34158848,1.592311767
